chr#	GeneID	Symbol	EnsemblID	HGNCID	MIM Number	UniprotAC	UniprotID
X	728493 : 767811	DPPA3P1 : H2BW4P		32345 : 25757			
5	728637 : 23305	MEIKIN : ACSL6	ENSG00000239642 : ENSG00000164398	51253 : 16496	616232 : 604443	A0A087WXM9 : Q9UKU0	MEIKN : ACSL6
1	728642 : 9906	CDK11A : SLC35E2A		1730 : 20863		Q9UQ88 : P0CK97	CD11A : S35E2
3	729085 : 100506243	GASK1A : KRBOX1	ENSG00000144649 : ENSG00000240747	24485 : 38708		Q9UFP1 : C9JBD0	GAK1A : KRBX1
3	729085 : 1238	GASK1A : ACKR2	ENSG00000144649 : ENSG00000144648	24485 : 1565	<NA> : 602648	Q9UFP1 : O00590	GAK1A : ACKR2
3	729085 : 389114	GASK1A : ZNF662	ENSG00000144649 : ENSG00000182983	24485 : 31930		Q9UFP1 : Q6ZS27	GAK1A : ZN662
10	729092 : 729096	AGAP5 : BMS1P4	ENSG00000172650 : ENSG00000271816	23467 : 23652			
10	729096 : 729092	BMS1P4 : AGAP5	ENSG00000271816 : ENSG00000172650	23652 : 23467		<NA> : A6NIR3	<NA> : AGAP5
10	729668 : 55149	GOLGA2P6 : MTPAP	<NA> : ENSG00000107951	44948 : 25532	<NA> : 613669	<NA> : Q9NVV4	<NA> : PAPD1
3	729756 : 100287362	PRSS44P : PRSS46P	<NA> : ENSG00000261603	37324 : 37325			
3	729756 : 100288960	PRSS44P : PRSS43P	<NA> : ENSG00000286651	37324 : 37323			
3	729756 : 29122	PRSS44P : PRSS50	<NA> : ENSG00000283706	37324 : 17910	<NA> : 607950	<NA> : Q9UI38	<NA> : TSP50
3	729756 : 377047	PRSS44P : PRSS45P		37324 : 30717			
7	729852 : 113263	UMAD1 : GLCCI1	ENSG00000219545 : ENSG00000106415	48955 : 18713	<NA> : 614283	C9J7I0 : Q86VQ1	UMAD1 : GLCI1
17	729873 : 440434	TBC1D3 : NPEPPSP1	ENSG00000274611 : ENSG00000291088	19031 : 44259			
7	729920 : 25928	CRPPA : SOSTDC1	ENSG00000214960 : ENSG00000171243	37276 : 21748	614631 : 609675	A4D126 : Q6X4U4	ISPD : SOSD1
2	729967 : 100271715	MORN2 : ARHGEF33	ENSG00000188010 : ENSG00000214694	30166 : 37252		Q502X0 : A8MVX0	MORN2 : ARG33
2	730268 : 112597	ANAPC1P4 : CYTOR	ENSG00000234231 : ENSG00000222041	54710 : 28717			
2	730268 : 5342	ANAPC1P4 : PLGLB2	ENSG00000234231 : ENSG00000125551	54710 : 9073			
15	732265 : 342096	COMMD4P2 : GOLGA6A	<NA> : ENSG00000159289	51910 : 13567	<NA> : 610288	<NA> : Q9NYA3	<NA> : GOG6A
X	767811 : 286527	H2BW4P : TMSB15B	<NA> : ENSG00000158427	25757 : 28612	<NA> : 301011		
X	767811 : 728493	H2BW4P : DPPA3P1		25757 : 32345			
15	791114 : 6638	PWRN1 : SNRPN	ENSG00000259905 : ENSG00000128739	33235 : 11164	611215 : 182279	<NA> : X5DP00	<NA> : X5DP00
9	100048912 : 4507	CDKN2B-AS1 : MTAP	ENSG00000240498 : ENSG00000099810	34341 : 7413	613149 : 156540	<NA> : Q13126	<NA> : MTAP
19	100125288 : 112812	ZGLP1 : FDX2	ENSG00000220201 : ENSG00000267673	37245 : 30546	611639 : 614585	P0C6A0 : Q6P4F2	ZGLP1 : FDX2
19	100125288 : 125242785						
3	100126793 : 9797	GHRLOS : TATDN2	ENSG00000240288 : ENSG00000157014	33885 : 28988	618445 : 619330	<NA> : Q93075	<NA> : TATD2
X	100128594 : 441509	TMSB15B-AS1 : GLRA4		53858 : 31715			
X	100128594 : 51209	TMSB15B-AS1 : RAB9B	<NA> : ENSG00000123570	53858 : 14090	<NA> : 300285	<NA> : Q9NP90	<NA> : RAB9B
11	100129203 : 101929295	LOC100129203 : LNCRNA-IUR	ENSG00000245552 : ENSG00000245552	<NA> : 55755			
19	100129800 : 643719	ZNF807P : SCGB1B2P		33229 : 20741			
1	100129924 : 79078	TMEM269 : C1orf50	ENSG00000274386 : ENSG00000164008	52381 : 28795		<NA> : Q9BV19	<NA> : CA050
22	100130418 : 23765	CECR7 : IL17RA	<NA> : ENSG00000177663	1845 : 5985	<NA> : 605461	<NA> : Q96F46	<NA> : I17RA
11	100130460 : 272	CAND1.11 : AMPD3	<NA> : ENSG00000133805	<NA> : 470	<NA> : 102772	<NA> : Q01432	<NA> : AMPD3
2	100130691 : 4780	LOC100130691 : NFE2L2	ENSG00000213963 : ENSG00000116044	<NA> : 7782	<NA> : 600492	<NA> : Q16236	<NA> : NF2L2
8	100130742 : 115111	LRRC69 : SLC26A7	ENSG00000214954 : ENSG00000147606	34303 : 14467	<NA> : 608479	Q6ZNQ3 : Q8TE54	LRC69 : S26A7
6	100130889 : 5460	PSORS1C3 : POU5F1	<NA> : ENSG00000204531	17203 : 9221	618690 : 164177	<NA> : Q01860	<NA> : PO5F1
1	100131187 : 50848	TSTD1 : F11R	ENSG00000215845 : ENSG00000158769	35410 : 14685	616041 : 605721	Q8NFU3 : Q9Y624	TSTD1 : JAM1
X	100131434 : 3423	EOLA1-DT : IDS	ENSG00000241769 : ENSG00000010404	44265 : 5389	<NA> : 300823	<NA> : P22304	<NA> : IDS
X	100131755 : 51309	ARMCX4 : ARMCX1	ENSG00000196440 : ENSG00000126947	28615 : 18073	301046 : 300362	Q5H9R4 : Q9P291	ARMX4 : ARMX1
6	100131814 : 27115	AHI1-DT : PDE7B	ENSG00000231028 : ENSG00000171408	32526 : 8792	<NA> : 604645	<NA> : Q9NP56	<NA> : PDE7B
1	100132406 : 388677	NBPF10 : NOTCH2NLA	ENSG00000271425 : ENSG00000264343	31992 : 31862	614000 : 618023	Q6P3W6 : Q7Z3S9	NBPFA : NT2NA
7	100133005 : 246721	RASA4DP : POLR2J2	<NA> : ENSG00000228049	44226 : 23208	<NA> : 609881		
19	100170229 : 79177	SRRM5 : ZNF576	ENSG00000226763 : ENSG00000124444	37248 : 28357		B3KS81 : Q9H609	SRRM5 : ZN576
6	100188893 : 29964	TOMM6 : PRICKLE4	ENSG00000214736 : ENSG00000278224	34528 : 16805	616168 : 611389	Q96B49 : Q2TBC4	TOM6 : PRIC4
6	100270918 : 122539212	RPSAP41 : LOC122539212	<NA> : ENSG00000229852				
6	100270918 : 3647	RPSAP41 : EIF3EP1	<NA> : ENSG00000234882	36663 : 6102			
2	100271715 : 729967	ARHGEF33 : MORN2	ENSG00000214694 : ENSG00000188010	37252 : 30166		A8MVX0 : Q502X0	ARG33 : MORN2
16	100271836 : 387254	SMG1P3 : SLC7A5P2		49860 : 24951			
16	100287175 : 84331	LOC100287175 : MCRIP2	<NA> : ENSG00000172366	<NA> : 14142		<NA> : Q9BUT9	<NA> : MCRI2
3	100287362 : 100288960	PRSS46P : PRSS43P	ENSG00000261603 : ENSG00000286651	37325 : 37323			
3	100287362 : 29122	PRSS46P : PRSS50	ENSG00000261603 : ENSG00000283706	37325 : 17910	<NA> : 607950	<NA> : Q9UI38	<NA> : TSP50
3	100287362 : 729756	PRSS46P : PRSS44P		37325 : 37324			
3	100288960 : 100287362	PRSS43P : PRSS46P	ENSG00000286651 : ENSG00000261603	37323 : 37325			
3	100288960 : 29122	PRSS43P : PRSS50	ENSG00000286651 : ENSG00000283706	37323 : 17910	<NA> : 607950	<NA> : Q9UI38	<NA> : TSP50
3	100288960 : 377047	PRSS43P : PRSS45P		37323 : 30717			
3	100288960 : 729756	PRSS43P : PRSS44P		37323 : 37324			
12	100289635 : 55743	ZNF605 : CHFR	ENSG00000196458 : ENSG00000072609	28068 : 20455	<NA> : 605209	Q86T29 : Q96EP1	ZN605 : CHFR
19	100293516 : 84914	ZNF587B : ZNF587	ENSG00000269343 : ENSG00000198466	37142 : 30955		E7ETH6 : Q96SQ5	Z587B : ZN587
1	100379251 : 1185	NPPA-AS1 : CLCN6	<NA> : ENSG00000011021	37635 : 2024	<NA> : 602726	<NA> : P51797	<NA> : CLCN6
21	100379661 : 571	GRIK1-AS2 : BACH1	ENSG00000156273 : ENSG00000156273	1282 : 935	<NA> : 602751	<NA> : O14867	<NA> : BACH1
15	100419583 : 140691	LOC100419583 : TRIM69	<NA> : ENSG00000185880	<NA> : 17857	<NA> : 616017	<NA> : Q86WT6	<NA> : TRI69
16	100422558 : 440354	SMG1P6 : SMG1P2		49863 : 49859			
16	100422558 : 81893	SMG1P6 : SLC7A5P1	ENSG00000254634 : ENSG00000260727	49863 : 29458			
19	100505555 : 162993	LOC100505555 : ZNF846	ENSG00000196605 : ENSG00000196605	<NA> : 27260		<NA> : Q147U1	<NA> : ZN846
7	100505767 : 641808	SPDYE18 : FAM185BP		51514 : 21813			
1	100505918 : 101928565	LOC100505918 : LOC101928565	<NA> : ENSG00000228697				
1	100505918 : 125312414						
2	100505984 : 3694	LINC02478 : ITGB6	ENSG00000285373 : ENSG00000115221	53446 : 6161	<NA> : 147558	<NA> : P18564	<NA> : ITB6
18	100506070 : 79863	RBFADN : RBFA	ENSG00000261126 : ENSG00000101546	48591 : 26120		<NA> : Q8N0V3	<NA> : RBFA
1	100506144 : 653160	TMEM35B : GPR199P	ENSG00000243749 : ENSG00000241014	40021 : 55170			
1	100506144 : 9204	TMEM35B : ZMYM6	ENSG00000243749 : ENSG00000163867	40021 : 13050	<NA> : 613567	Q8NCS4 : O95789	TM35B : ZMYM6
3	100506243 : 1238	KRBOX1 : ACKR2	ENSG00000240747 : ENSG00000144648	38708 : 1565	<NA> : 602648	C9JBD0 : O00590	KRBX1 : ACKR2
3	100506243 : 389114	KRBOX1 : ZNF662	ENSG00000240747 : ENSG00000182983	38708 : 31930		C9JBD0 : Q6ZS27	KRBX1 : ZN662
3	100506243 : 729085	KRBOX1 : GASK1A	ENSG00000240747 : ENSG00000144649	38708 : 24485		C9JBD0 : Q9UFP1	KRBX1 : GAK1A
16	100506281 : 1504	LOC100506281 : CTRB1	ENSG00000290455 : ENSG00000168925	<NA> : 2521	<NA> : 118890	<NA> : P17538	<NA> : CTRB1
2	100506457 : 28951	MIR3681HG : TRIB2	ENSG00000224184 : ENSG00000071575	52001 : 30809	<NA> : 609462	<NA> : Q92519	<NA> : TRIB2
16	100506581 : 79791	C16orf95 : FBXO31	ENSG00000260456 : ENSG00000103264	40033 : 16510	<NA> : 609102	Q9H693 : Q5XUX0	CP095 : FBX31
15	100507217 : 1106	CHASERR : CHD2	<NA> : ENSG00000173575	48626 : 1917	<NA> : 602119	<NA> : O14647	<NA> : CHD2
16	100862671 : 10847	TMEM265 : SRCAP	ENSG00000281991 : ENSG00000080603	51241 : 16974	<NA> : 611421	A0A087WTH1 : Q6ZRS2	TM265 : SRCAP
16	100862671 : 5261	TMEM265 : PHKG2	ENSG00000281991 : ENSG00000156873	51241 : 8931	<NA> : 172471	A0A087WTH1 : P15735	TM265 : PHKG2
13	100887750 : 644623	MRPS31P5 : TPTE2P2		39253 : 38076			
X	100996631 : 56001	TCP11X1 : NXF2	ENSG00000268235 : ENSG00000269405	48369 : 8072	<NA> : 300315		
X	100996648 : 728343	TCP11X2 : NXF2B	ENSG00000215029 : ENSG00000269437	48335 : 23984			
1	100996717 : 101060226	NOTCH2NLC : NBPF19	ENSG00000286219 : ENSG00000271383	53924 : 31999	618025 : 614006		
1	101060226 : 100996717	NBPF19 : NOTCH2NLC	ENSG00000271383 : ENSG00000286219	31999 : 53924	614006 : 618025		
1	101060684 : 101929796	NBPF26 : NOTCH2NLR	ENSG00000273136 : ENSG00000286106	49571 : 53925			
20	101410538 : 3692	MMP24OS : EIF6	ENSG00000126005 : ENSG00000242372	44421 : 6159	<NA> : 602912	<NA> : P56537	<NA> : IF6
2	101927156 : 3676	LINC01934 : ITGA4	<NA> : ENSG00000115232	52757 : 6140	<NA> : 192975	<NA> : P13612	<NA> : ITA4
2	101927262 : 52	LOC101927262 : ACP1	<NA> : ENSG00000143727	<NA> : 122	<NA> : 171500	<NA> : P24666	<NA> : PPAC
16	101927726 : 7084	BEAN1-AS1 : TK2	ENSG00000261656 : ENSG00000166548	51114 : 11831	<NA> : 188250	<NA> : O00142	<NA> : KITM
2	101927960 : 5746	LOC101927960 : PTH2R	<NA> : ENSG00000144407	<NA> : 9609	<NA> : 601469	<NA> : P49190	<NA> : PTH2R
14	101928143 : 8650	LOC101928143 : NUMB	ENSG00000284930 : ENSG00000133961	<NA> : 8060	<NA> : 603728	<NA> : P49757	<NA> : NUMB
8	101928160 : 286075	LOC101928160 : ZNF707	ENSG00000181135 : ENSG00000181135	<NA> : 27815		<NA> : Q96C28	<NA> : ZN707
1	101928565 : 100505918	LOC101928565 : LOC100505918					
1	101928565 : 125312414						
3	101928583 : 5010	SLC7A14-AS1 : CLDN11	ENSG00000285051 : ENSG00000013297	54092 : 8514	<NA> : 601326	<NA> : O75508	<NA> : CLD11
15	101928694 : 8854	LIPC-AS1 : ALDH1A2	ENSG00000259293 : ENSG00000128918	52294 : 15472	<NA> : 603687	<NA> : O94788	<NA> : AL1A2
4	101928877 : 291	LINC02436 : SLC25A4	ENSG00000250754 : ENSG00000151729	53368 : 10990	<NA> : 103220	<NA> : P12235	<NA> : ADT1
3	101928882 : 339829	LOC101928882 : CCDC39	ENSG00000285336 : ENSG00000284862	<NA> : 25244	<NA> : 613798	<NA> : Q9UFE4	<NA> : CCD39
4	101929134 : 8916	PIGY-DT : HERC3	ENSG00000285122 : ENSG00000138641	54080 : 4876	<NA> : 605200	<NA> : Q15034	<NA> : HERC3
11	101929295 : 100129203	LNCRNA-IUR : LOC100129203	ENSG00000245552 : ENSG00000245552				
2	101929596 : 64225	LINC02613 : ATL2	ENSG00000231367 : ENSG00000119787	54068 : 24047	<NA> : 609368	<NA> : Q8NHH9	<NA> : ATLA2
5	101929710 : 831	LOC101929710 : CAST	ENSG00000251314 : ENSG00000153113	<NA> : 1515	<NA> : 114090	<NA> : P20810	<NA> : ICAL
17	101929767 : 672	LOC101929767 : BRCA1	<NA> : ENSG00000012048	<NA> : 1100	<NA> : 113705	<NA> : P38398	<NA> : BRCA1
1	101929796 : 101060684	NOTCH2NLR : NBPF26	ENSG00000286106 : ENSG00000273136	53925 : 49571			
7	102723899 : 5218	PTTG1IP2 : CDK14	ENSG00000251154 : ENSG00000058091	55318 : 8883	<NA> : 610679	<NA> : O94921	<NA> : CDK14
7	102723899 : 85865	PTTG1IP2 : GTPBP10	ENSG00000251154 : ENSG00000105793	55318 : 25106	<NA> : 610920	<NA> : A4D1E9	<NA> : GTPBA
7	102723899 : 9069	PTTG1IP2 : CLDN12	ENSG00000251154 : ENSG00000157224	55318 : 2034	<NA> : 611232	<NA> : P56749	<NA> : CLD12
21	102724023 : 102724159	LOC102724023 : LOC102724159	ENSG00000280071 : ENSG00000275464				
21	102724159 : 102724023	LOC102724159 : LOC102724023	ENSG00000275464 : ENSG00000280071				
4	104384744 : 27068	TET2-AS1 : PPA2	<NA> : ENSG00000138777	41125 : 28883	<NA> : 609988	<NA> : Q9H2U2	<NA> : IPYR2
8	105369147 : 81034	LOC105369147 : SLC25A32	ENSG00000247081 : ENSG00000164933	<NA> : 29683	<NA> : 138480	<NA> : Q9H2D1	<NA> : MFTC
15	105369201 : 220	GCAWKR : ALDH1A3	ENSG00000272808 : ENSG00000184254	53740 : 409	<NA> : 600463	<NA> : P47895	<NA> : AL1A3
20	105369209 : 9885	LOC105369209 : OSBPL2	ENSG00000130703 : ENSG00000130703	<NA> : 15761	<NA> : 606731	<NA> : Q9H1P3	<NA> : OSBL2
12	105369632 : 84727	LOC105369632 : SPSB2	ENSG00000111671 : ENSG00000111671	<NA> : 29522	<NA> : 611658	<NA> : Q99619	<NA> : SPSB2
12	105369635 : 10436	MIR200CHG : EMG1	ENSG00000257084 : ENSG00000126749	53161 : 16912	<NA> : 611531	<NA> : Q92979	<NA> : NEP1
19	105372481 : 7554	ERVK3-1 : ZNF8	ENSG00000142396 : ENSG00000278129	30466 : 13154	<NA> : 194532	<NA> : P17098	<NA> : ZNF8
20	105372631 : 51604	LOC105372631 : PIGT	<NA> : ENSG00000124155	<NA> : 14938	<NA> : 610272	<NA> : Q969N2	<NA> : PIGT
2	105374378 : 9553	LOC105374378 : MRPL33	<NA> : ENSG00000243147	<NA> : 14487	<NA> : 610059	<NA> : O75394	<NA> : RM33
7	105375483 : 6677	LOC105375483 : SPAM1	ENSG00000241345 : ENSG00000106304	<NA> : 11217	<NA> : 600930	<NA> : P38567	<NA> : HYALP
19	105376917 : 148198	LOC105376917 : ZNF98	<NA> : ENSG00000197360	<NA> : 13174	<NA> : 603980	<NA> : A6NK75	<NA> : ZNF98
5	105378230 : 2760	LOC105378230 : GM2A	<NA> : ENSG00000196743	<NA> : 4367	<NA> : 613109	<NA> : P17900	<NA> : SAP3
21	105379511 : 105379514	NCOR1P4 : LOC105379514					
21	105379514 : 105379511	LOC105379514 : NCOR1P4		<NA> : 54557			
13	107984132 : 266695	LOC107984132 : PHF2P1		<NA> : 30241			
11	107984345 : 219931	SMIM38 : TPCN2	ENSG00000284713 : ENSG00000162341	54074 : 20820	<NA> : 612163	<NA> : Q8NHX9	<NA> : TPC2
13	107984570 : 8803	LINC00444 : SUCLA2	<NA> : ENSG00000136143	<NA> : 11448	<NA> : 603921	<NA> : Q9P2R7	<NA> : SUCB1
16	115804232 : 64788	CEROX1 : LMF1	ENSG00000260807 : ENSG00000103227	53928 : 14154	<NA> : 611761	<NA> : Q96S06	<NA> : LMF1
11	120356739 : 120356740	LRRC51 : TOMT	ENSG00000184154 : ENSG00000284844	55526 : 55527			
11	120356739 : 220074	LRRC51 : LRTOMT	ENSG00000184154 : ENSG00000284922	55526 : 25033	<NA> : 612414	<NA> : Q8WZ04	<NA> : TOMT
11	120356740 : 120356739	TOMT : LRRC51	ENSG00000284844 : ENSG00000184154	55527 : 55526			
11	120356740 : 220074	TOMT : LRTOMT	ENSG00000284844 : ENSG00000284922	55527 : 25033	<NA> : 612414	<NA> : Q8WZ04	<NA> : TOMT
6	122539212 : 100270918	LOC122539212 : RPSAP41		<NA> : 36663			
6	122539212 : 3647	LOC122539212 : EIF3EP1	ENSG00000229852 : ENSG00000234882	<NA> : 6102			
	125242785 : 100125288	<NA> : ZGLP1	<NA> : ENSG00000220201	<NA> : 37245	<NA> : 611639	<NA> : P0C6A0	<NA> : ZGLP1
	125242785 : 112812	<NA> : FDX2	<NA> : ENSG00000267673	<NA> : 30546	<NA> : 614585	<NA> : Q6P4F2	<NA> : FDX2
	125312414 : 100505918	<NA> : LOC100505918					
	125312414 : 101928565	<NA> : LOC101928565	<NA> : ENSG00000228697				
1	127814295 : 8490	LOC127814295 : RGS5	ENSG00000232995 : ENSG00000143248	<NA> : 10001	<NA> : 603276	<NA> : O15539	<NA> : RGS5
